time;V(U_a);
0.0886987;-10.2786;
0.0887005;-10.2622;
0.0887016;-10.2511;
0.0887023;-10.2441;
0.0887028;-10.2388;
0.0887032;-10.2346;
0.0887036;-10.2301;
0.088704;-10.2258;
0.0887045;-10.2203;
0.0887053;-10.2125;
0.0887065;-10.199;
0.0887089;-10.1708;
0.0887137;-10.1094;
0.0887204;-10.0136;
0.0887304;-9.84767;
0.0887404;-9.65461;
0.0887504;-9.43466;
0.0887604;-9.18816;
0.0887704;-8.91553;
0.0887804;-8.61726;
0.0887904;-8.2939;
0.0888004;-7.94606;
0.0888104;-7.57443;
0.0888204;-7.17976;
0.0888304;-6.76284;
0.0888404;-6.32457;
0.0888504;-5.86586;
0.0888604;-5.3877;
0.0888704;-4.89114;
0.0888804;-4.37728;
0.0888904;-3.84727;
0.0889004;-3.3023;
0.0889104;-2.74362;
0.0889204;-2.17252;
0.0889304;-1.59033;
0.0889404;-0.998423;
0.0889504;-0.398201;
0.0889604;0.208898;
0.0889704;0.82141;
0.0889804;1.43784;
0.0889904;2.05668;
0.0890004;2.6764;
0.0890104;3.29545;
0.0890204;3.91227;
0.0890304;4.52531;
0.0890404;5.13298;
0.0890504;5.73373;
0.0890604;6.32598;
0.0890704;6.90819;
0.0890804;7.47881;
0.0890904;8.03631;
0.0891004;8.57918;
0.0891104;9.10594;
0.0891204;9.61514;
0.0891304;10.1053;
0.0891342;10.2867;
0.0891357;10.3463;
0.0891365;10.3708;
0.0891374;10.3893;
0.0891387;10.4098;
0.08914;10.423;
0.0891417;10.4347;
0.0891439;10.4447;
0.0891478;10.4544;
0.0891529;10.4607;
0.0891588;10.4636;
0.0891659;10.4643;
0.0891731;10.4634;
0.0891828;10.4607;
0.0891928;10.4565;
0.0892028;10.4509;
0.0892128;10.444;
0.0892228;10.4352;
0.0892328;10.4234;
0.0892428;10.4057;
0.0892516;10.3786;
0.0892549;10.3626;
0.0892591;10.3366;
0.0892619;10.3157;
0.0892635;10.3033;
0.0892651;10.2894;
0.0892661;10.28;
0.0892672;10.2696;
0.0892682;10.26;
0.0892692;10.2508;
0.0892702;10.2401;
0.0892713;10.2291;
0.0892726;10.2151;
0.0892741;10.1983;
0.089276;10.1751;
0.0892786;10.1439;
0.0892823;10.0952;
0.0892872;10.0246;
0.0892949;9.90101;
0.0893049;9.71617;
0.0893149;9.50435;
0.0893249;9.26587;
0.0893349;9.00113;
0.0893449;8.71059;
0.0893549;8.39479;
0.0893649;8.05432;
0.0893749;7.68985;
0.0893849;7.3021;
0.0893949;6.89187;
0.0894049;6.46;
0.0894149;6.00741;
0.0894249;5.53507;
0.0894349;5.04401;
0.0894449;4.5353;
0.0894549;4.0101;
0.0894649;3.46956;
0.0894749;2.91495;
0.0894849;2.34751;
0.0894949;1.76858;
0.0895049;1.17951;
0.0895149;0.581707;
0.0895249;-0.0234225;
0.0895349;-0.634402;
0.0895449;-1.24976;
0.0895549;-1.86799;
0.0895649;-2.48756;
0.0895749;-3.10693;
0.0895849;-3.72455;
0.0895949;-4.33885;
0.0896049;-4.94827;
0.0896149;-5.55123;
0.0896249;-6.14618;
0.0896349;-6.73155;
0.0896449;-7.3058;
0.0896549;-7.86739;
0.0896649;-8.41481;
0.0896749;-8.94657;
0.0896849;-9.4612;
0.0896949;-9.95726;
0.0896987;-10.1431;
0.0897012;-10.2601;
0.089702;-10.298;
0.0897026;-10.3215;
0.0897031;-10.3415;
0.0897037;-10.359;
0.0897046;-10.3819;
0.0897057;-10.402;
0.0897069;-10.4166;
0.0897083;-10.4285;
0.0897103;-10.4399;
0.0897131;-10.4495;
0.0897176;-10.4578;
0.0897246;-10.463;
0.0897311;-10.4643;
0.0897385;-10.4638;
0.0897468;-10.4619;
0.0897568;-10.4581;
0.0897668;-10.453;
0.0897768;-10.4466;
0.0897868;-10.4386;
0.0897968;-10.4282;
0.0898068;-10.4131;
0.0898168;-10.3876;
0.0898219;-10.3657;
0.0898267;-10.3362;
0.0898294;-10.3166;
0.089831;-10.3033;
0.089833;-10.2858;
0.0898348;-10.2694;
0.0898368;-10.2499;
0.0898396;-10.2208;
0.0898423;-10.19;
0.0898478;-10.1222;
0.089857;-9.99056;
0.089867;-9.82061;
0.089877;-9.62348;
0.089887;-9.39955;
0.089897;-9.14909;
0.089907;-8.8726;
0.089917;-8.57052;
0.089927;-8.24346;
0.089937;-7.89199;
0.089947;-7.51688;
0.089957;-7.1188;
0.089967;-6.69864;
0.089977;-6.25723;
0.089987;-5.79555;
0.089997;-5.31456;
0.090007;-4.81534;
0.090017;-4.29897;
0.090027;-3.76665;
0.090037;-3.21953;
0.090047;-2.65891;
0.090057;-2.08605;
0.090067;-1.50232;
0.090077;-0.90907;
0.090087;-0.30773;
0.090097;0.300286;
0.090107;0.913477;
0.090117;1.53038;
0.090127;2.14945;
0.090137;2.76918;
0.090147;3.38799;
0.090157;4.00436;
0.090167;4.61668;
0.090177;5.22343;
0.090187;5.823;
0.090197;6.41386;
0.090207;6.99443;
0.090217;7.56319;
0.090227;8.1186;
0.090237;8.65916;
0.090247;9.18339;
0.090257;9.68983;
0.090267;10.1771;
0.0902697;10.3054;
0.0902709;10.3517;
0.0902719;10.3783;
0.0902729;10.3972;
0.0902742;10.4151;
0.0902756;10.4273;
0.0902774;10.438;
0.0902803;10.4488;
0.0902842;10.4566;
0.090291;10.4626;
0.0902978;10.4643;
0.0903049;10.464;
0.0903131;10.4622;
0.0903231;10.4587;
0.0903331;10.4537;
0.0903431;10.4475;
0.0903531;10.4397;
0.0903631;10.4296;
0.0903731;10.4152;
0.0903831;10.3916;
0.0903875;10.375;
0.0903932;10.3432;
0.0903972;10.3143;
0.0903989;10.3006;
0.0904001;10.2895;
0.0904009;10.2831;
0.0904014;10.2778;
0.0904019;10.2731;
0.0904025;10.2681;
0.0904031;10.2623;
0.090404;10.2536;
0.0904057;10.2354;
0.0904088;10.2017;
0.0904117;10.1683;
0.0904174;10.0947;
0.090424;9.99829;
0.090434;9.82967;
0.090444;9.63391;
0.090454;9.41128;
0.090464;9.16215;
0.090474;8.88694;
0.090484;8.58614;
0.090494;8.26031;
0.090504;7.91007;
0.090514;7.53611;
0.090524;7.13919;
0.090534;6.72012;
0.090544;6.27977;
0.090554;5.81909;
0.090564;5.33907;
0.090574;4.84075;
0.090584;4.32525;
0.090594;3.79371;
0.090604;3.24734;
0.090614;2.68739;
0.090624;2.11516;
0.090634;1.53197;
0.090644;0.939206;
0.090654;0.338268;
0.090664;-0.269398;
0.090674;-0.882329;
0.090684;-1.49903;
0.090694;-2.11798;
0.090704;-2.73766;
0.090714;-3.35651;
0.090724;-3.97298;
0.090734;-4.5855;
0.090744;-5.1925;
0.090754;-5.79242;
0.090764;-6.38369;
0.090774;-6.96476;
0.090784;-7.53408;
0.090794;-8.09014;
0.090804;-8.63142;
0.090814;-9.15644;
0.090824;-9.66375;
0.090834;-10.1519;
0.0908371;-10.2984;
0.0908384;-10.3489;
0.0908393;-10.3743;
0.0908402;-10.3929;
0.0908416;-10.4128;
0.0908429;-10.425;
0.0908446;-10.4363;
0.0908471;-10.4467;
0.0908509;-10.4554;
0.0908568;-10.4616;
0.0908632;-10.4639;
0.0908702;-10.4642;
0.0908779;-10.4629;
0.0908876;-10.4599;
0.0908976;-10.4553;
0.0909076;-10.4495;
0.0909176;-10.4422;
0.0909276;-10.433;
0.0909376;-10.4202;
0.0909476;-10.4004;
0.0909537;-10.3806;
0.0909583;-10.3585;
0.0909627;-10.3299;
0.0909643;-10.3177;
0.0909663;-10.3014;
0.0909674;-10.2921;
0.0909687;-10.2806;
0.0909699;-10.2695;
0.090971;-10.2588;
0.0909725;-10.2433;
0.0909741;-10.2263;
0.0909774;-10.1901;
0.0909817;-10.1369;
0.0909896;-10.0285;
0.0909996;-9.86523;
0.0910096;-9.67481;
0.0910196;-9.45745;
0.0910296;-9.21352;
0.0910396;-8.9434;
0.0910496;-8.64761;
0.0910596;-8.32664;
0.0910696;-7.98116;
0.0910796;-7.6118;
0.0910896;-7.21934;
0.0910996;-6.80454;
0.0911096;-6.36831;
0.0911196;-5.91153;
0.0911296;-5.43522;
0.0911396;-4.94039;
0.0911496;-4.42816;
0.0911596;-3.89965;
0.0911696;-3.35608;
0.0911796;-2.79867;
0.0911896;-2.22872;
0.0911996;-1.64754;
0.0912096;-1.05652;
0.0912196;-0.457028;
0.0912296;0.149468;
0.0912396;0.76153;
0.0912496;1.37765;
0.0912596;1.99634;
0.0912696;2.61604;
0.0912796;3.23523;
0.0912896;3.85235;
0.0912996;4.46583;
0.0913096;5.0741;
0.0913196;5.6756;
0.0913296;6.26875;
0.0913396;6.85201;
0.0913496;7.42383;
0.0913596;7.98268;
0.0913696;8.52705;
0.0913796;9.05546;
0.0913896;9.56643;
0.0913996;10.0585;
0.0914034;10.2433;
0.0914048;10.3073;
0.0914055;10.3328;
0.0914061;10.3553;
0.0914069;10.3774;
0.091408;10.3986;
0.0914093;10.4145;
0.0914105;10.4261;
0.0914125;10.4384;
0.091415;10.4476;
0.0914195;10.4569;
0.0914254;10.4622;
0.0914327;10.4643;
0.0914394;10.4641;
0.0914479;10.4623;
0.0914576;10.4589;
0.0914676;10.454;
0.0914776;10.4479;
0.0914876;10.4402;
0.0914976;10.4302;
0.0915076;10.4162;
0.0915176;10.3934;
0.0915242;10.3671;
0.0915285;10.3417;
0.0915318;10.3178;
0.0915351;10.2908;
0.0915372;10.2711;
0.0915392;10.2518;
0.0915406;10.2371;
0.0915419;10.224;
0.0915429;10.2131;
0.0915438;10.2029;
0.0915447;10.1925;
0.0915455;10.1827;
0.0915464;10.1721;
0.0915473;10.1609;
0.0915484;10.1484;
0.0915495;10.1336;
0.0915509;10.1159;
0.0915525;10.0935;
0.0915546;10.0643;
0.0915573;10.0249;
0.0915608;9.97007;
0.0915656;9.89159;
0.091572;9.77558;
0.0915807;9.59926;
0.0915907;9.37228;
0.0916007;9.11883;
0.0916107;8.8394;
0.0916207;8.53445;
0.0916307;8.20458;
0.0916407;7.8504;
0.0916507;7.47263;
0.0916607;7.07201;
0.0916707;6.6494;
0.0916807;6.20565;
0.0916907;5.74174;
0.0917007;5.25864;
0.0917107;4.75743;
0.0917207;4.23921;
0.0917307;3.70516;
0.0917407;3.15647;
0.0917507;2.59443;
0.0917607;2.0203;
0.0917707;1.43545;
0.0917807;0.841239;
0.0917907;0.239103;
0.0918007;-0.369534;
0.0918107;-0.983182;
0.0918207;-1.60036;
0.0918307;-2.21954;
0.0918407;-2.83919;
0.0918507;-3.45776;
0.0918607;-4.07369;
0.0918707;-4.68541;
0.0918807;-5.29137;
0.0918907;-5.88998;
0.0919007;-6.47969;
0.0919107;-7.05893;
0.0919207;-7.62619;
0.0919307;-8.17993;
0.0919407;-8.71865;
0.0919507;-9.24086;
0.0919607;-9.74514;
0.0919707;-10.23;
0.0919735;-10.3528;
0.0919748;-10.3834;
0.091976;-10.4047;
0.0919773;-10.4195;
0.0919791;-10.4328;
0.0919816;-10.4448;
0.0919841;-10.4517;
0.0919891;-10.4593;
0.0919943;-10.4628;
0.0920011;-10.4643;
0.0920084;-10.4638;
0.0920166;-10.4619;
0.0920266;-10.4582;
0.0920366;-10.4532;
0.0920466;-10.4468;
0.0920566;-10.4389;
0.0920666;-10.4285;
0.0920766;-10.4136;
0.0920866;-10.3886;
0.0920966;-10.337;
0.0921066;-10.2511;
0.0921129;-10.1837;
0.0921186;-10.1116;
0.0921239;-10.0371;
0.0921285;-9.96609;
0.0921323;-9.90456;
0.092135;-9.85578;
0.0921366;-9.82831;
0.0921372;-9.81605;
0.0921375;-9.81104;
0.0921377;-9.80793;
0.0921378;-9.80524;
0.092138;-9.80228;
0.0921382;-9.79859;
0.0921384;-9.79465;
0.0921387;-9.78898;
0.0921392;-9.77975;
0.0921401;-9.76265;
0.0921419;-9.72778;
0.0921455;-9.65544;
0.0921526;-9.50038;
0.0921626;-9.26154;
0.0921726;-8.99645;
0.0921826;-8.70557;
0.0921926;-8.38944;
0.0922026;-8.04864;
0.0922126;-7.68384;
0.0922226;-7.29578;
0.0922326;-6.88525;
0.0922426;-6.45309;
0.0922526;-6.00022;
0.0922626;-5.52761;
0.0922726;-5.03629;
0.0922826;-4.52735;
0.0922926;-4.00192;
0.0923026;-3.46117;
0.0923126;-2.90636;
0.0923226;-2.33875;
0.0923326;-1.75966;
0.0923426;-1.17045;
0.0923526;-0.572515;
0.0923626;0.032715;
0.0923726;0.643784;
0.0923826;1.25921;
0.0923926;1.87748;
0.0924026;2.49708;
0.0924126;3.11646;
0.0924226;3.73406;
0.0924326;4.34832;
0.0924426;4.95768;
0.0924526;5.56057;
0.0924626;6.15542;
0.0924726;6.74067;
0.0924826;7.31478;
0.0924926;7.87621;
0.0925026;8.42345;
0.0925126;8.955;
0.0925226;9.46941;
0.0925326;9.96524;
0.0925365;10.1516;
0.092539;10.2685;
0.0925398;10.3054;
0.0925404;10.329;
0.092541;10.3509;
0.0925416;10.368;
0.0925426;10.3906;
0.0925436;10.4071;
0.0925449;10.4212;
0.0925464;10.4325;
0.0925488;10.4436;
0.092552;10.4526;
0.0925571;10.4599;
0.0925626;10.4631;
0.09257;10.4644;
0.0925768;10.4637;
0.0925862;10.4613;
0.0925962;10.4573;
0.0926062;10.4519;
0.0926162;10.4453;
0.0926262;10.4369;
0.0926362;10.4257;
0.0926462;10.4094;
0.0926548;10.3863;
0.0926599;10.3633;
0.0926643;10.3368;
0.0926667;10.3192;
0.092669;10.3002;
0.0926706;10.2858;
0.0926724;10.269;
0.092674;10.2539;
0.0926757;10.2369;
0.0926776;10.2168;
0.0926793;10.1971;
0.0926816;10.1706;
0.0926838;10.1428;
0.0926866;10.106;
0.0926898;10.0621;
0.0926936;10.0052;
0.0926983;9.93099;
0.0927039;9.83294;
0.0927109;9.69889;
0.0927196;9.51469;
0.0927296;9.27741;
0.0927396;9.01387;
0.0927496;8.72449;
0.0927596;8.40985;
0.0927696;8.07049;
0.0927796;7.70711;
0.0927896;7.3204;
0.0927996;6.91119;
0.0928096;6.48029;
0.0928196;6.02864;
0.0928296;5.55717;
0.0928396;5.06696;
0.0928496;4.55903;
0.0928596;4.03457;
0.0928696;3.49471;
0.0928796;2.94071;
0.0928896;2.37383;
0.0928996;1.79541;
0.0929096;1.20678;
0.0929196;0.609347;
0.0929296;0.00452165;
0.0929396;-0.606215;
0.0929496;-1.22141;
0.0929596;-1.83953;
0.0929696;-2.45907;
0.0929796;-3.07847;
0.0929896;-3.69621;
0.0929996;-4.31068;
0.0930096;-4.92036;
0.0930196;-5.52365;
0.0930296;-6.119;
0.0930396;-6.70483;
0.0930496;-7.27963;
0.0930596;-7.84182;
0.0930696;-8.38992;
0.0930796;-8.92242;
0.0930896;-9.43787;
0.0930996;-9.93481;
0.0931035;-10.1236;
0.093106;-10.2421;
0.0931069;-10.2848;
0.0931074;-10.3085;
0.0931079;-10.3287;
0.0931084;-10.3473;
0.0931091;-10.3659;
0.0931103;-10.393;
0.0931114;-10.4099;
0.0931127;-10.4228;
0.0931143;-10.4344;
0.0931167;-10.445;
0.0931202;-10.4539;
0.0931256;-10.4606;
0.0931314;-10.4635;
0.0931386;-10.4643;
0.0931457;-10.4634;
0.0931553;-10.4608;
0.0931653;-10.4566;
0.0931753;-10.451;
0.0931853;-10.4441;
0.0931953;-10.4354;
0.0932053;-10.4237;
0.0932153;-10.4062;
0.0932226;-10.3852;
0.0932275;-10.3632;
0.0932317;-10.3372;
0.0932338;-10.322;
0.093236;-10.3049;
0.0932373;-10.2938;
0.0932389;-10.2792;
0.0932403;-10.2663;
0.0932417;-10.2523;
0.0932435;-10.2342;
0.0932451;-10.2166;
0.0932476;-10.1888;
0.0932501;-10.1583;
0.0932542;-10.1064;
0.0932589;-10.0391;
0.0932666;-9.91763;
0.0932766;-9.73541;
0.0932866;-9.52619;
0.0932966;-9.29026;
0.0933066;-9.02805;
0.0933166;-8.73997;
0.0933266;-8.42659;
0.0933366;-8.08846;
0.0933466;-7.72628;
0.0933566;-7.34072;
0.0933666;-6.93262;
0.0933766;-6.50278;
0.0933866;-6.05214;
0.0933966;-5.58163;
0.0934066;-5.09231;
0.0934166;-4.58523;
0.0934266;-4.06154;
0.0934366;-3.5224;
0.0934466;-2.96906;
0.0934566;-2.40276;
0.0934666;-1.82485;
0.0934766;-1.23665;
0.0934866;-0.639585;
0.0934966;-0.0350506;
0.0935066;0.575474;
0.0935166;1.19053;
0.0935266;1.80859;
0.0935366;2.42816;
0.0935466;3.04767;
0.0935566;3.66559;
0.0935666;4.28033;
0.0935766;4.89035;
0.0935866;5.49406;
0.0935966;6.08992;
0.0936066;6.67634;
0.0936166;7.2518;
0.0936266;7.81474;
0.0936366;8.36367;
0.0936466;8.89706;
0.0936566;9.41348;
0.0936666;9.91146;
0.0936705;10.0988;
0.093673;10.2179;
0.0936741;10.2724;
0.0936747;10.2991;
0.0936752;10.3203;
0.0936758;10.3404;
0.0936763;10.3579;
0.0936771;10.3795;
0.0936782;10.3998;
0.0936794;10.415;
0.0936807;10.4271;
0.0936826;10.4386;
0.0936853;10.4485;
0.0936896;10.457;
0.0936961;10.4625;
0.093703;10.4643;
0.09371;10.464;
0.0937183;10.4622;
0.0937283;10.4586;
0.0937383;10.4537;
0.0937483;10.4474;
0.0937583;10.4396;
0.0937683;10.4295;
0.0937783;10.415;
0.0937883;10.3913;
0.0937937;10.3702;
0.0937978;10.3468;
0.0938015;10.3208;
0.0938029;10.3098;
0.0938049;10.2934;
0.093806;10.2828;
0.0938074;10.2704;
0.0938089;10.256;
0.0938103;10.242;
0.0938128;10.2151;
0.0938157;10.1823;
0.0938214;10.1099;
0.0938314;9.96244;
0.0938414;9.78766;
0.0938514;9.58575;
0.0938614;9.35709;
0.0938714;9.10198;
0.0938814;8.82093;
0.0938914;8.51438;
0.0939014;8.18296;
0.0939114;7.82726;
0.0939214;7.44803;
0.0939314;7.04599;
0.0939414;6.62202;
0.0939514;6.17696;
0.0939614;5.71181;
0.0939714;5.22753;
0.0939814;4.72522;
0.0939914;4.20596;
0.0940014;3.67096;
0.0940114;3.12138;
0.0940214;2.55854;
0.0940314;1.98369;
0.0940414;1.39821;
0.0940514;0.803452;
0.0940614;0.200865;
0.0940714;-0.408136;
0.0940814;-1.02205;
0.0940914;-1.6394;
0.0941014;-2.25865;
0.0941114;-2.87829;
0.0941214;-3.49673;
0.0941314;-4.11245;
0.0941414;-4.72385;
0.0941514;-5.32939;
0.0941614;-5.92748;
0.0941714;-6.51658;
0.0941814;-7.09512;
0.0941914;-7.66157;
0.0942014;-8.2144;
0.0942114;-8.75212;
0.0942214;-9.27325;
0.0942314;-9.77634;
0.0942414;-10.2597;
0.0942442;-10.3697;
0.0942456;-10.396;
0.0942468;-10.4128;
0.094248;-10.4247;
0.0942501;-10.4379;
0.0942535;-10.45;
0.0942565;-10.456;
0.0942627;-10.462;
0.0942689;-10.464;
0.0942758;-10.4642;
0.094284;-10.4627;
0.0942932;-10.4597;
0.0943032;-10.4551;
0.0943132;-10.4492;
0.0943232;-10.4419;
0.0943332;-10.4325;
0.0943432;-10.4195;
0.0943532;-10.3993;
0.0943619;-10.3669;
0.0943706;-10.3073;
0.0943767;-10.2522;
0.0943826;-10.1874;
0.0943918;-10.0696;
0.0944018;-9.91368;
0.0944118;-9.73153;
0.0944218;-9.52134;
0.0944318;-9.28546;
0.0944418;-9.02232;
0.0944518;-8.73428;
0.0944618;-8.42001;
0.0944718;-8.08193;
0.0944818;-7.7189;
0.0944918;-7.33339;
0.0945018;-6.9245;
0.0945118;-6.49471;
0.0945218;-6.04334;
0.0945318;-5.5729;
0.0945418;-5.08292;
0.0945518;-4.57592;
0.0945618;-4.05162;
0.0945718;-3.51258;
0.0945818;-2.9587;
0.0945918;-2.39252;
0.0946018;-1.81414;
0.0946118;-1.2261;
0.0946218;-0.628631;
0.0946318;-0.0242836;
0.0946418;0.586575;
0.0946518;1.20141;
0.0946618;1.81974;
0.0946718;2.43905;
0.0946818;3.05875;
0.0946918;3.67637;
0.0947018;4.29123;
0.0947118;4.90092;
0.0947218;5.50468;
0.0947318;6.10017;
0.0947418;6.68657;
0.0947518;7.26161;
0.0947618;7.82447;
0.0947718;8.37294;
0.0947818;8.90619;
0.0947918;9.42211;
0.0948018;9.91988;
0.0948088;10.2567;
0.0948105;10.3287;
0.0948115;10.3614;
0.0948124;10.385;
0.0948134;10.4024;
0.0948145;10.416;
0.094816;10.429;
0.0948176;10.4382;
0.0948207;10.4495;
0.0948241;10.4562;
0.094831;10.4625;
0.0948381;10.4643;
0.0948449;10.4641;
0.0948535;10.4622;
0.0948629;10.4588;
0.0948729;10.454;
0.0948829;10.4478;
0.0948929;10.4401;
0.0949029;10.4301;
0.0949129;10.416;
0.0949229;10.393;
0.0949299;10.3643;
0.094937;10.3169;
0.0949423;10.2715;
0.0949475;10.218;
0.094953;10.154;
0.094963;10.0158;
0.094973;9.85058;
0.094983;9.65781;
0.094993;9.43848;
0.095003;9.19228;
0.095013;8.92026;
0.095023;8.62228;
0.095033;8.2995;
0.095043;7.95195;
0.095053;7.58087;
0.095063;7.18648;
0.095073;6.77009;
0.095083;6.33208;
0.095093;5.87385;
0.095103;5.39594;
0.095113;4.89983;
0.095123;4.38619;
0.095133;3.85657;
0.095143;3.3118;
0.095153;2.75347;
0.095163;2.18254;
0.095173;1.60066;
0.095183;1.00888;
0.095193;0.408913;
0.095203;-0.198095;
0.095213;-0.810405;
0.095223;-1.42679;
0.095233;-2.04548;
0.095243;-2.66519;
0.095253;-3.28415;
0.095263;-3.90101;
0.095273;-4.51401;
0.095283;-5.12177;
0.095293;-5.72254;
0.095303;-6.31492;
0.095313;-6.89722;
0.095323;-7.46801;
0.095333;-8.02565;
0.095343;-8.56875;
0.095353;-9.0957;
0.095363;-9.60517;
0.095373;-10.0956;
0.0953764;-10.2584;
0.0953782;-10.3358;
0.0953789;-10.3579;
0.0953796;-10.3767;
0.0953807;-10.3985;
0.0953819;-10.4143;
0.0953833;-10.4268;
0.095385;-10.4375;
0.095388;-10.4486;
0.0953917;-10.4563;
0.0953984;-10.4624;
0.0954053;-10.4642;
0.0954123;-10.464;
0.0954205;-10.4623;
0.0954304;-10.4588;
0.0954404;-10.4539;
0.0954504;-10.4477;
0.0954604;-10.44;
0.0954704;-10.43;
0.0954804;-10.4159;
0.0954904;-10.3929;
0.0954952;-10.375;
0.095501;-10.3429;
0.0955053;-10.3107;
0.0955073;-10.2949;
0.0955086;-10.2829;
0.0955093;-10.2763;
0.0955098;-10.2713;
0.0955103;-10.2672;
0.0955107;-10.2628;
0.0955112;-10.2582;
0.0955119;-10.2514;
0.0955133;-10.2373;
0.0955154;-10.214;
0.0955178;-10.1878;
0.0955224;-10.1308;
0.0955269;-10.0696;
0.0955359;-9.93065;
0.0955459;-9.75058;
0.0955559;-9.54347;
0.0955659;-9.30964;
0.0955759;-9.04947;
0.0955859;-8.76342;
0.0955959;-8.452;
0.0956059;-8.1158;
0.0956159;-7.75547;
0.0956259;-7.37174;
0.0956359;-6.96537;
0.0956459;-6.53722;
0.0956559;-6.08817;
0.0956659;-5.6192;
0.0956759;-5.13132;
0.0956859;-4.62561;
0.0956959;-4.10318;
0.0957059;-3.56522;
0.0957159;-3.01295;
0.0957259;-2.44763;
0.0957359;-1.87058;
0.0957459;-1.28316;
0.0957559;-0.68674;
0.0957659;-0.0827525;
0.0957759;0.527353;
0.0957859;1.1421;
0.0957959;1.75998;
0.0958059;2.37947;
0.0958159;2.99904;
0.0958259;3.61712;
0.0958359;4.23217;
0.0958459;4.84261;
0.0958559;5.44687;
0.0958659;6.04339;
0.0958759;6.63061;
0.0958859;7.20697;
0.0958959;7.77095;
0.0959059;8.32102;
0.0959159;8.85568;
0.0959259;9.37348;
0.0959359;9.87295;
0.0959404;10.0906;
0.0959432;10.2224;
0.0959443;10.2753;
0.0959449;10.3021;
0.0959454;10.3235;
0.0959459;10.3434;
0.0959465;10.3607;
0.0959475;10.385;
0.0959487;10.406;
0.0959499;10.4191;
0.0959514;10.4311;
0.0959535;10.442;
0.0959566;10.4515;
0.0959614;10.459;
0.0959672;10.4629;
0.0959743;10.4643;
0.0959812;10.4638;
0.0959902;10.4617;
0.0960002;10.4578;
0.0960102;10.4526;
0.0960202;10.4461;
0.0960302;10.438;
0.0960402;10.4273;
0.0960502;10.4117;
0.0960602;10.3851;
0.096065;10.364;
0.0960695;10.3365;
0.0960719;10.3186;
0.0960733;10.3075;
0.0960751;10.2921;
0.0960765;10.2798;
0.0960779;10.2657;
0.0960797;10.248;
0.0960816;10.2287;
0.0960853;10.1874;
0.0960892;10.1399;
0.096097;10.0325;
0.096107;9.87004;
0.096117;9.68039;
0.096127;9.46378;
0.096137;9.2206;
0.096147;8.95122;
0.096157;8.65615;
0.096167;8.3359;
0.096177;7.99112;
0.096187;7.62243;
0.096197;7.23063;
0.096207;6.81646;
0.096217;6.38085;
0.096227;5.92466;
0.096237;5.44891;
0.096247;4.95462;
0.096257;4.4429;
0.096267;3.91486;
0.096277;3.37174;
0.096287;2.81473;
0.096297;2.24516;
0.096307;1.66432;
0.096317;1.07359;
0.096327;0.474369;
0.096337;-0.131902;
0.096347;-0.743781;
0.096357;-1.35976;
0.096367;-1.97834;
0.096377;-2.59799;
0.096387;-3.21716;
0.096397;-3.8343;
0.096407;-4.44785;
0.096417;-5.05623;
0.096427;-5.65789;
0.096437;-6.25124;
0.096447;-6.83474;
0.096457;-7.40685;
0.096467;-7.96603;
0.096477;-8.51077;
0.096487;-9.03958;
0.096497;-9.55101;
0.096507;-10.0436;
0.0965109;-10.2293;
0.0965124;-10.3011;
0.0965131;-10.3275;
0.0965137;-10.3513;
0.0965145;-10.3726;
0.0965155;-10.3942;
0.0965168;-10.4123;
0.0965179;-10.4237;
0.0965199;-10.4364;
0.0965221;-10.4458;
0.0965263;-10.4556;
0.0965316;-10.4612;
0.0965377;-10.4638;
0.0965447;-10.4643;
0.0965522;-10.4632;
0.096562;-10.4602;
0.096572;-10.4558;
0.096582;-10.45;
0.096592;-10.4429;
0.096602;-10.4338;
0.096612;-10.4214;
0.096622;-10.4025;
0.0966305;-10.374;
0.0966343;-10.3539;
0.0966382;-10.3279;
0.0966418;-10.2987;
0.0966436;-10.2834;
0.096645;-10.2707;
0.0966458;-10.2628;
0.0966464;-10.2564;
0.096647;-10.2511;
0.0966475;-10.2455;
0.0966481;-10.24;
0.0966487;-10.2333;
0.0966495;-10.2244;
0.0966508;-10.2109;
0.0966531;-10.1839;
0.0966578;-10.1258;
0.0966672;-9.99125;
0.0966772;-9.82141;
0.0966872;-9.62443;
0.0966972;-9.40059;
0.0967072;-9.15028;
0.0967172;-8.87389;
0.0967272;-8.57194;
0.0967372;-8.24498;
0.0967472;-7.89365;
0.0967572;-7.51862;
0.0967672;-7.12067;
0.0967772;-6.7006;
0.0967872;-6.2593;
0.0967972;-5.7977;
0.0968072;-5.3168;
0.0968172;-4.81766;
0.0968272;-4.30138;
0.0968372;-3.76911;
0.0968472;-3.22207;
0.0968572;-2.66151;
0.0968672;-2.08871;
0.0968772;-1.50502;
0.0968872;-0.911823;
0.0968972;-0.310509;
0.0969072;0.297468;
0.0969172;0.910646;
0.0969272;1.52752;
0.0969372;2.14659;
0.0969472;2.76631;
0.0969572;3.38514;
0.0969672;4.00151;
0.0969772;4.61386;
0.0969872;5.22063;
0.0969972;5.82025;
0.0970072;6.41114;
0.0970172;6.99177;
0.0970272;7.56058;
0.0970372;8.11605;
0.0970472;8.65668;
0.0970572;9.18098;
0.0970672;9.68751;
0.0970772;10.1748;
0.0970802;10.3119;
0.0970814;10.357;
0.0970826;10.3871;
0.0970838;10.4065;
0.0970851;10.4211;
0.0970867;10.4329;
0.0970888;10.4428;
